record_id,timestamp,category,subcategory,city,device,channel,age,score,amount,is_member,note
2367,2024/5/3 2:17,C,X3,Tokyo,mobile,social,71,69.23,2634,FALSE,bright_tunnel
2368,2024/3/5 8:18,B,X3,Sapporo,desktop,social,16,66.96,3027,FALSE,fuzzy_fox
2369,2024/2/29 5:36,C,X4,Tokyo,desktop,social,76,35.74,1691,TRUE,silent_sensor
2370,2024/3/5 0:02,C,X2,Tokyo,desktop,social,14,49.31,3252,FALSE,bold_dataset
2371,2024/1/17 0:53,B,X4,Osaka,mobile,referral,37,53.73,798,TRUE,quick_tunnel
2372,2024/10/27 10:25,A,X1,Nagoya,mobile,organic,22,63.51,578,FALSE,bold_bridge
2373,2024/1/23 7:29,A,X4,Tokyo,mobile,social,48,24.87,2254,TRUE,bold_fox
2374,2024/5/25 10:55,A,X1,Osaka,tablet,organic,52,16.86,771,TRUE,silent_tunnel
2375,2024/9/12 4:39,E,X3,Nagoya,mobile,organic,56,50.57,425,TRUE,bold_dataset
2376,2024/12/27 11:48,B,X1,,mobile,ads,,12.03,996,FALSE,silent_bridge
2377,2024/11/7 14:27,A,X4,Sapporo,desktop,organic,,52.38,2954,TRUE,fuzzy_robot
2378,2024/2/20 1:58,E,X4,Fukuoka,mobile,referral,76,58.88,2416,FALSE,calm_robot
2379,2024/12/26 12:35,A,X1,Osaka,desktop,social,43,68.54,5008,FALSE,quick_fox
2380,2024/8/26 13:00,B,X4,Osaka,mobile,ads,24,40.66,2535,FALSE,bright_fox
2381,2024/3/6 13:01,D,X2,,desktop,ads,23,52.42,827,TRUE,fuzzy_tunnel
2382,2024/6/12 18:52,E,X3,Nagoya,mobile,ads,31,59.77,3093,FALSE,silent_fox
2383,2024/12/1 0:38,D,X1,Tokyo,mobile,referral,53,32.36,1217,TRUE,fuzzy_sensor
2384,2024/5/23 9:57,C,X1,Tokyo,mobile,organic,16,63.73,1666,FALSE,fuzzy_bridge
2385,2024/3/8 0:40,E,X1,Tokyo,mobile,organic,76,54.12,1236,FALSE,calm_fox
2386,2024/11/15 9:44,A,X3,Osaka,mobile,referral,79,40.92,725,FALSE,silent_robot
2387,2024/12/13 20:04,E,X3,Kobe,mobile,ads,24,52.12,10689,TRUE,bold_dataset
2388,2024/12/22 2:13,D,X4,Nagoya,desktop,ads,65,47.91,1066,FALSE,fuzzy_dataset
2389,2024/12/14 20:01,E,X1,Osaka,mobile,organic,,61.7,367,FALSE,fuzzy_tunnel
2390,2024/11/14 14:14,B,X3,Nagoya,mobile,organic,45,44.59,3353,TRUE,fuzzy_robot
2391,2024/6/14 21:19,A,X1,Nagoya,mobile,referral,62,53.41,267,FALSE,calm_bridge
2392,2024/3/11 4:33,D,X2,Osaka,mobile,ads,51,40.69,1820,TRUE,fuzzy_dataset
2393,2024/8/13 6:17,C,X1,Osaka,desktop,ads,34,35.93,3710,FALSE,bright_dataset
2394,2024/3/21 14:11,C,X1,Sapporo,mobile,social,50,52.57,639,FALSE,calm_dataset
2395,2024/6/21 16:50,E,X3,,desktop,referral,22,36.55,2061,TRUE,bold_bridge
2396,2024/8/27 11:12,C,X4,Nagoya,desktop,organic,30,62.01,1613,TRUE,silent_dataset
2397,2024/12/11 12:02,B,X3,Nagoya,desktop,referral,78,58.88,1050,FALSE,fuzzy_sensor
2398,2024/4/15 12:22,B,X4,Sapporo,desktop,organic,25,38.52,5017,FALSE,calm_fox
2399,2024/4/1 22:45,A,X3,,mobile,organic,53,53.21,1602,TRUE,bold_robot
2400,2024/9/25 4:11,A,X1,Fukuoka,tablet,referral,32,,3306,TRUE,bold_dataset
2401,2024/1/3 8:35,A,X2,Osaka,desktop,organic,44,25.94,3930,FALSE,fuzzy_robot
2402,2024/7/25 17:50,D,X4,Tokyo,desktop,organic,29,41.04,1760,TRUE,calm_fox
2403,2024/9/29 6:13,D,X1,Nagoya,mobile,,51,49.25,843,TRUE,quick_robot
2404,2024/7/20 1:57,C,X1,Fukuoka,mobile,referral,50,57.82,3995,FALSE,bold_sensor
2405,2024/5/20 3:26,B,X4,Kobe,desktop,social,54,52.24,1823,FALSE,calm_tunnel
2406,2024/10/29 10:04,D,X1,Fukuoka,mobile,social,33,63.62,1979,FALSE,quick_bridge
2407,2024/5/15 10:15,D,X4,Tokyo,desktop,organic,51,35.28,1523,TRUE,bold_tunnel
2408,2024/9/16 8:16,E,X4,Sapporo,mobile,referral,61,44.35,3896,FALSE,fuzzy_sensor
2409,2024/6/18 9:52,C,X3,Fukuoka,mobile,organic,61,74.67,751,FALSE,bright_fox
2410,2024/1/10 16:49,D,X3,Sapporo,mobile,referral,51,21.03,1998,FALSE,quick_fox
2411,2024/7/12 15:19,C,X1,,mobile,organic,33,43.22,861,FALSE,silent_bridge
2412,2024/1/19 1:15,C,X2,,mobile,organic,48,33.93,1518,TRUE,bold_sensor
2413,2024/12/5 19:11,E,X4,Nagoya,desktop,organic,48,47.07,4263,FALSE,fuzzy_tunnel
2414,2024/8/7 13:39,B,X4,Tokyo,desktop,email,76,43.48,4227,FALSE,quick_dataset
2415,2024/5/15 19:00,B,X2,Tokyo,tablet,organic,38,59.03,1707,TRUE,silent_tunnel
2416,2024/6/26 11:02,B,X4,Fukuoka,desktop,ads,34,53.83,2534,FALSE,quick_dataset
2417,2024/8/14 0:00,C,X4,Kobe,desktop,social,63,30.42,2498,FALSE,bright_tunnel
2418,2024/4/4 23:13,C,X1,Fukuoka,mobile,referral,55,41.18,864,TRUE,calm_fox
2419,2024/4/15 6:19,D,X3,Tokyo,desktop,ads,41,50,3008,TRUE,bold_dataset
2420,2024/6/1 19:25,B,X3,Tokyo,tablet,organic,13,61.09,948,TRUE,calm_tunnel
2421,2024/4/4 9:05,A,X3,Tokyo,desktop,social,60,86.49,1447,FALSE,quick_bridge
2422,2024/10/3 15:17,E,X4,Fukuoka,mobile,ads,62,60.54,384,FALSE,fuzzy_dataset
2423,2024/2/7 21:25,B,X4,Nagoya,desktop,ads,75,34.81,3377,FALSE,silent_tunnel
2424,2024/10/28 17:06,E,X3,Kobe,mobile,social,46,48.59,3909,TRUE,bright_dataset
2425,2024/5/7 5:06,A,X2,Tokyo,mobile,organic,47,52.71,2602,FALSE,calm_tunnel
2426,2024/7/23 20:18,C,X4,Nagoya,desktop,ads,26,42.21,2070,FALSE,bold_fox
2427,2024/2/27 13:56,C,X4,Fukuoka,desktop,organic,,57.05,1386,TRUE,bold_bridge
2428,2024/5/20 15:50,D,X3,Tokyo,mobile,organic,13,15.93,3437,TRUE,calm_bridge
2429,2024/10/2 10:16,A,X3,Kobe,mobile,organic,46,58.3,5829,FALSE,bright_robot
2430,2024/4/8 19:18,E,X1,,desktop,referral,60,42.85,1066,FALSE,quick_robot
2431,2024/2/18 6:44,C,X2,Tokyo,mobile,organic,,48.35,1740,FALSE,calm_bridge
2432,2024/7/9 12:00,C,X1,Tokyo,mobile,referral,57,71.99,818,FALSE,quick_bridge
2433,2024/2/29 7:25,C,X3,Fukuoka,desktop,email,66,31.08,2078,TRUE,silent_robot
2434,2024/4/24 21:12,A,X4,Nagoya,desktop,social,57,54.09,1505,TRUE,calm_fox
2435,2024/6/13 10:02,C,X1,Sapporo,mobile,organic,65,61.91,1839,FALSE,calm_robot
2436,2024/7/24 21:28,B,X4,Fukuoka,mobile,email,42,52.56,3468,FALSE,quick_robot
2437,2024/8/21 8:56,B,X1,Osaka,mobile,organic,53,25.79,4161,TRUE,calm_sensor
2438,2024/9/3 23:28,C,X1,Fukuoka,mobile,referral,55,70.26,707,FALSE,bold_bridge
2439,2024/11/4 3:57,C,X4,Kobe,desktop,organic,51,46.83,2479,FALSE,quick_robot
2440,2024/1/25 2:51,A,X1,Tokyo,desktop,referral,51,42.09,5029,TRUE,fuzzy_dataset
2441,2024/5/12 5:57,A,X3,Sapporo,mobile,organic,65,45.34,2879,TRUE,silent_robot
2442,2024/1/1 9:21,A,X4,Tokyo,mobile,referral,29,44.27,881,FALSE,fuzzy_fox
2443,2024/1/4 10:43,A,X2,Tokyo,mobile,organic,34,32.15,4036,FALSE,silent_tunnel
2444,2024/3/18 11:32,C,X1,Osaka,mobile,organic,47,52.47,3022,TRUE,quick_bridge
2445,2024/8/6 7:44,A,X2,Fukuoka,mobile,referral,56,41.04,2817,FALSE,fuzzy_bridge
2446,2024/11/22 11:55,E,X1,Tokyo,mobile,organic,47,60.06,1701,TRUE,bold_tunnel
2447,2024/10/9 8:13,A,X3,Osaka,desktop,referral,26,57.76,2697,FALSE,silent_fox
2448,2024/8/23 21:30,A,X4,Sapporo,mobile,referral,68,74.39,10282,FALSE,fuzzy_dataset
2449,2024/10/11 0:42,E,X4,Tokyo,desktop,referral,49,46.83,316,FALSE,bright_bridge
2450,2024/3/3 18:22,B,X4,Fukuoka,mobile,referral,42,37.95,1435,FALSE,calm_sensor
2451,2024/11/2 12:57,B,X4,Kobe,desktop,email,71,27.95,1550,FALSE,fuzzy_bridge
2452,2024/11/20 22:42,E,X4,Tokyo,tablet,social,42,82.9,125,TRUE,bright_dataset
2453,2024/2/4 16:40,E,X4,Tokyo,mobile,,23,59.93,7308,FALSE,quick_fox
2454,2024/6/20 12:48,D,X3,Kobe,mobile,ads,78,39.61,818,TRUE,calm_sensor
2455,2024/10/29 23:07,A,X4,Tokyo,desktop,referral,38,75.4,772,TRUE,fuzzy_bridge
2456,2024/6/22 18:33,C,X2,Tokyo,mobile,organic,72,70.34,488,FALSE,silent_bridge
2457,2024/11/2 18:32,E,X2,Kobe,mobile,organic,47,29.73,1422,FALSE,quick_robot
2458,2024/12/7 11:20,E,X4,Fukuoka,mobile,organic,29,38.7,2808,FALSE,silent_sensor
2459,2024/6/22 6:03,A,X2,Nagoya,desktop,ads,38,48.02,1960,FALSE,fuzzy_sensor
2460,2024/1/22 17:06,B,X2,Nagoya,mobile,organic,73,33.95,929,TRUE,calm_robot
2461,2024/5/4 2:51,B,X1,Kobe,mobile,referral,76,48.55,2700,FALSE,fuzzy_robot
2462,2024/3/19 12:57,A,X2,Nagoya,mobile,referral,22,60.68,1979,TRUE,quick_robot
2463,2024/6/22 1:14,D,X3,Nagoya,desktop,referral,79,29.4,4638,TRUE,silent_fox
2464,2024/8/1 19:21,B,X4,,mobile,organic,70,54.4,1178,FALSE,silent_sensor
2465,2024/6/18 7:45,B,X1,Nagoya,desktop,email,56,67.53,1088,FALSE,quick_robot
2466,2024/3/12 8:27,A,X3,Osaka,desktop,referral,25,56,3585,FALSE,quick_sensor
2467,2024/4/19 22:12,C,X4,Osaka,mobile,organic,52,48.87,790,FALSE,quick_sensor
2468,2024/9/5 0:39,A,X4,Osaka,mobile,organic,41,39.98,472,FALSE,bold_sensor
2469,2024/1/10 20:22,B,X4,Osaka,desktop,organic,21,62.46,1931,TRUE,bold_tunnel
2470,2024/3/19 3:26,A,X1,Osaka,desktop,social,,32.35,2873,TRUE,bold_fox
2471,2024/11/21 16:54,E,X2,Osaka,mobile,organic,53,53.64,436,FALSE,silent_fox
2472,2024/2/6 4:36,A,X4,Fukuoka,mobile,organic,19,50.38,3860,TRUE,calm_dataset
2473,2024/5/31 9:10,C,X4,Osaka,mobile,organic,35,66.88,390,FALSE,bright_fox
2474,2024/3/16 13:11,A,X3,Tokyo,mobile,organic,69,41.26,1232,FALSE,quick_bridge
2475,2024/2/8 4:44,A,X4,Tokyo,mobile,ads,42,42.53,1972,FALSE,quick_dataset
2476,2024/6/3 7:09,A,X3,Tokyo,mobile,email,46,31.37,4942,FALSE,silent_fox
2477,2024/7/9 7:49,A,X1,Fukuoka,mobile,ads,22,56.56,5146,FALSE,quick_fox
2478,2024/3/5 6:58,A,X4,Osaka,desktop,email,20,43.64,2262,FALSE,silent_tunnel
2479,2024/1/29 9:28,C,X1,Tokyo,desktop,organic,78,37.07,1409,FALSE,fuzzy_dataset
2480,2024/2/19 3:54,D,X2,Fukuoka,desktop,ads,76,38.5,1480,TRUE,calm_dataset
2481,2024/8/25 19:31,A,X1,Tokyo,desktop,email,19,58.06,6839,FALSE,quick_robot
2482,2024/11/10 0:04,B,X3,Tokyo,desktop,referral,49,33.46,4386,FALSE,fuzzy_bridge
2483,2024/3/6 19:21,C,X1,Fukuoka,mobile,social,58,34.79,2617,TRUE,silent_bridge
2484,2024/4/26 22:40,A,X3,Nagoya,desktop,organic,72,63.45,2315,FALSE,bright_dataset
2485,2024/5/5 11:49,B,X4,Sapporo,mobile,ads,50,47.51,2160,FALSE,fuzzy_tunnel
2486,2024/5/11 16:14,A,X4,,mobile,referral,,64.33,299,TRUE,silent_dataset
2487,2024/3/30 4:04,A,X2,Kobe,tablet,organic,21,44.61,65,FALSE,bright_tunnel
2488,2024/1/21 4:10,C,X4,Tokyo,desktop,email,13,49.98,1658,TRUE,silent_tunnel
2489,2024/7/10 16:21,E,X2,Fukuoka,mobile,organic,44,52.34,703,FALSE,bright_dataset
2490,2024/5/10 10:33,E,X3,Sapporo,desktop,organic,30,70.81,2336,FALSE,bold_sensor
2491,2024/5/4 22:10,E,X3,Tokyo,mobile,email,63,69.59,2208,TRUE,silent_tunnel
2492,2024/4/6 15:42,B,X1,Kobe,mobile,referral,35,67.3,461,FALSE,fuzzy_fox
2493,2024/12/5 5:00,A,X1,Osaka,mobile,social,40,40.57,2371,FALSE,bold_dataset
2494,2024/8/10 19:50,B,X1,Fukuoka,mobile,social,48,35.2,2472,TRUE,fuzzy_tunnel
2495,2024/6/1 19:44,A,X4,Nagoya,desktop,organic,77,61.41,2422,FALSE,bold_robot
2496,2024/3/15 23:13,A,X4,Osaka,mobile,referral,17,70.65,1190,FALSE,bright_dataset
2497,2024/10/19 9:50,A,X2,Tokyo,mobile,social,50,67.44,2776,FALSE,bright_tunnel
2498,2024/11/20 6:04,C,X4,Kobe,tablet,organic,39,50.2,2908,FALSE,quick_bridge
2499,2024/1/12 19:06,B,X1,Nagoya,mobile,ads,15,60.92,2759,TRUE,bold_dataset
2500,2024/12/5 7:52,A,X4,Tokyo,mobile,social,67,61.18,1595,TRUE,bold_fox
2501,2024/9/12 6:55,D,X1,Tokyo,mobile,organic,74,52.23,5397,TRUE,fuzzy_robot
2502,2024/2/6 10:31,B,X1,Sapporo,mobile,social,24,52.89,4659,FALSE,bold_tunnel
2503,2024/10/1 21:39,E,X4,Tokyo,mobile,ads,63,51.47,2073,FALSE,fuzzy_sensor
2504,2024/2/9 4:50,A,X2,Nagoya,desktop,social,59,38.18,1100,FALSE,silent_tunnel
2505,2024/1/19 13:32,C,X2,Sapporo,desktop,referral,60,39.71,992,FALSE,silent_fox
2506,2024/2/12 2:15,A,X4,Tokyo,mobile,referral,43,,2952,TRUE,fuzzy_dataset
2507,2024/6/16 20:07,C,X2,Nagoya,mobile,email,34,26.01,605,FALSE,quick_fox
2508,2024/8/14 3:25,A,X4,Tokyo,mobile,organic,17,52.14,3105,TRUE,calm_fox
2509,2024/5/28 16:09,A,X1,Kobe,desktop,referral,15,49.39,522,TRUE,bright_fox
2510,2024/2/14 12:26,C,X1,Fukuoka,mobile,social,24,61.43,1821,FALSE,fuzzy_sensor
2511,2024/3/13 16:42,B,X2,Tokyo,mobile,social,48,68.91,2937,TRUE,fuzzy_robot
2512,2024/11/7 2:52,A,X3,Osaka,tablet,social,22,69.86,1030,TRUE,bold_fox
2513,2024/12/17 8:35,E,X1,Osaka,desktop,referral,59,71.28,3809,FALSE,bright_tunnel
2514,2024/10/2 7:25,A,X1,Kobe,mobile,referral,54,38.64,1448,FALSE,bold_dataset
2515,2024/2/7 17:54,C,X3,Osaka,mobile,ads,36,28.52,1956,FALSE,silent_sensor
2516,2024/10/26 5:31,C,X2,Nagoya,mobile,referral,18,63.96,235,TRUE,silent_sensor
2517,2024/9/9 13:49,B,X2,Kobe,tablet,referral,47,70.73,507,TRUE,quick_dataset
2518,2024/7/11 0:17,C,X1,Tokyo,mobile,organic,68,73.34,259,TRUE,quick_fox
2519,2024/2/22 6:46,A,X1,Nagoya,mobile,organic,39,57.27,3331,TRUE,quick_dataset
2520,2024/12/29 18:53,D,X1,Tokyo,desktop,referral,67,20.05,1393,FALSE,bright_tunnel
2521,2024/6/10 13:13,A,X3,Nagoya,mobile,organic,32,55.48,4075,TRUE,quick_bridge
2522,2024/1/17 2:58,A,X1,Osaka,mobile,organic,18,58.33,150,FALSE,silent_bridge
2523,2024/3/17 15:19,B,X1,Kobe,desktop,organic,56,68.78,2686,TRUE,bright_sensor
2524,2024/5/26 11:04,E,X4,Osaka,mobile,email,72,71.44,233,FALSE,bold_dataset
2525,2024/1/23 17:58,D,X2,Tokyo,desktop,social,72,63.64,927,TRUE,quick_dataset
2526,2024/4/28 5:41,E,X3,Fukuoka,desktop,referral,77,41.19,1796,TRUE,bold_dataset
2527,2024/6/19 23:12,D,X2,Fukuoka,mobile,social,20,34.56,1357,TRUE,fuzzy_sensor
2528,2024/12/12 6:08,D,X4,Sapporo,desktop,social,15,58.01,2423,FALSE,quick_tunnel
2529,2024/2/1 12:38,C,X4,Sapporo,desktop,organic,51,38.11,1182,FALSE,quick_fox
2530,2024/7/29 13:18,E,X2,Tokyo,desktop,organic,76,72.13,1641,FALSE,calm_dataset
2531,2024/11/30 6:04,C,X3,Nagoya,desktop,organic,79,24.43,781,TRUE,bright_robot
2532,2024/10/21 6:13,B,X2,Tokyo,mobile,organic,31,58.5,3050,FALSE,calm_tunnel
2533,2024/12/3 14:29,C,X4,Tokyo,mobile,ads,38,54.79,2135,FALSE,fuzzy_fox
2534,2024/3/3 4:11,C,X2,Kobe,desktop,organic,57,46.9,2665,FALSE,quick_fox
2535,2024/10/19 11:45,A,X4,Sapporo,mobile,social,74,36.12,1907,FALSE,bold_bridge
2536,2024/12/23 4:50,B,X3,Tokyo,mobile,referral,24,19.07,3445,FALSE,bright_robot
2537,2024/4/29 0:02,B,X3,Tokyo,mobile,organic,78,42.03,1202,FALSE,bright_robot
2538,2024/7/1 0:04,D,X2,,mobile,social,67,42.29,2051,FALSE,silent_sensor
2539,2024/7/12 18:10,B,X4,Tokyo,desktop,social,17,66.68,11107,FALSE,bright_tunnel
2540,2024/6/29 4:34,D,X3,Tokyo,desktop,email,69,38.26,659,TRUE,calm_fox
2541,2024/4/15 18:29,B,X4,Tokyo,desktop,email,55,56.79,4231,TRUE,silent_sensor
2542,2024/12/20 8:57,D,X4,Tokyo,mobile,social,78,30.62,7988,TRUE,fuzzy_dataset
2543,2024/12/15 2:54,A,X1,Tokyo,mobile,referral,27,57.2,2855,TRUE,quick_robot
2544,2024/5/18 23:12,E,X4,Kobe,desktop,social,79,16.43,88,FALSE,bold_sensor
2545,2024/10/20 22:21,C,X4,Tokyo,mobile,organic,16,81.43,692,FALSE,calm_tunnel
2546,2024/5/25 2:19,B,X1,Osaka,desktop,ads,18,47.88,2444,FALSE,calm_robot
2547,2024/10/17 2:32,A,X4,Sapporo,desktop,ads,42,8.08,1927,FALSE,bold_robot
2548,2024/8/1 10:26,B,X3,Nagoya,mobile,organic,57,39.23,5550,FALSE,bold_fox
2549,2024/6/20 14:41,B,X2,Sapporo,mobile,organic,24,36.87,5673,TRUE,fuzzy_sensor
2550,2024/2/16 17:44,D,X1,Nagoya,desktop,organic,,40.16,1814,TRUE,calm_robot
2551,2024/8/26 22:12,E,X2,Nagoya,mobile,organic,39,44.53,1922,FALSE,quick_sensor
2552,2024/4/27 4:42,D,X1,Nagoya,desktop,organic,,40.06,1268,FALSE,silent_fox
2553,2024/3/20 3:40,C,X3,Fukuoka,desktop,ads,24,37.75,2757,FALSE,quick_bridge
2554,2024/3/11 12:30,B,X3,Sapporo,mobile,email,22,32.62,881,FALSE,silent_robot
2555,2024/12/24 9:14,D,X3,Fukuoka,desktop,referral,76,62.33,1757,TRUE,silent_fox
2556,2024/2/7 16:45,D,X3,Tokyo,mobile,referral,75,68.02,942,FALSE,bright_fox
2557,2024/10/18 11:05,B,X2,Nagoya,mobile,organic,55,46.18,2321,FALSE,bold_bridge
2558,2024/11/12 3:25,E,X3,Sapporo,tablet,email,,,4047,FALSE,calm_tunnel
2559,2024/1/12 8:01,B,X4,Tokyo,desktop,organic,22,33.11,518,FALSE,fuzzy_dataset
2560,2024/8/3 2:32,D,X1,Fukuoka,desktop,organic,16,51.07,1665,TRUE,quick_fox
2561,2024/7/29 18:03,E,X2,Tokyo,desktop,ads,38,53.45,4946,TRUE,quick_bridge
2562,2024/5/10 21:58,D,X4,Tokyo,mobile,social,78,46.71,5971,TRUE,bright_fox
2563,2024/8/31 8:25,A,X4,Fukuoka,mobile,social,45,55.94,1277,FALSE,fuzzy_robot
2564,2024/5/29 3:56,C,X4,Tokyo,mobile,email,67,54.63,982,FALSE,bold_tunnel
2565,2024/6/9 11:41,A,X1,Osaka,mobile,referral,37,34.19,46,FALSE,bright_dataset
2566,2024/6/6 12:06,D,X2,Osaka,mobile,ads,33,67.9,4358,FALSE,silent_bridge
2567,2024/10/19 5:54,B,X1,Fukuoka,mobile,referral,67,46.89,4165,TRUE,quick_dataset
2568,2024/8/19 2:23,D,X4,Osaka,desktop,organic,44,75.13,2127,FALSE,fuzzy_robot
2569,2024/5/18 8:27,E,X3,Sapporo,mobile,organic,62,56.31,8576,TRUE,calm_robot
2570,2024/12/4 6:29,A,X1,Fukuoka,desktop,social,61,79.56,1926,FALSE,quick_tunnel
2571,2024/10/19 18:02,B,X1,Nagoya,desktop,social,61,67.63,4453,TRUE,quick_dataset
2572,2024/12/6 11:08,C,X3,Kobe,tablet,organic,58,53.41,1340,FALSE,quick_tunnel
2573,2024/9/23 15:11,B,X4,Fukuoka,mobile,organic,67,39.15,1609,FALSE,fuzzy_tunnel
2574,2024/5/22 21:28,A,X4,Osaka,tablet,organic,44,39.48,2435,TRUE,silent_bridge
2575,2024/10/9 2:58,A,X4,Kobe,desktop,ads,33,58,952,FALSE,bold_robot
2576,2024/4/30 4:20,B,X4,Osaka,mobile,organic,47,52.15,3637,FALSE,bold_sensor
2577,2024/4/8 21:20,C,X4,Tokyo,mobile,referral,34,41.16,2186,TRUE,fuzzy_dataset
2578,2024/6/13 15:10,C,X4,Tokyo,mobile,organic,15,62.5,313,TRUE,quick_sensor
2579,2024/12/19 19:06,A,X4,Nagoya,desktop,organic,37,50.58,4526,FALSE,fuzzy_bridge
2580,2024/7/26 7:06,C,X2,Tokyo,desktop,organic,46,62.59,880,TRUE,bright_tunnel
2581,2024/5/20 1:09,B,X4,Nagoya,mobile,email,47,35.37,962,TRUE,calm_bridge
2582,2024/6/17 13:31,B,X4,Osaka,desktop,organic,35,64.99,1601,FALSE,bold_dataset
2583,2024/4/16 7:03,D,X1,Nagoya,mobile,ads,61,57.51,2813,FALSE,calm_tunnel
2584,2024/8/28 10:40,B,X3,Tokyo,mobile,referral,32,67.96,2552,TRUE,bright_bridge
2585,2024/5/7 21:43,C,X2,Fukuoka,desktop,email,56,64.66,5578,FALSE,silent_robot
2586,2024/7/21 8:32,E,X1,Osaka,tablet,organic,31,48.73,2457,FALSE,bright_fox
2587,2024/5/14 23:36,C,X1,Tokyo,desktop,referral,79,47.52,470,FALSE,bold_dataset
2588,2024/4/27 1:28,C,X1,Osaka,mobile,organic,56,76.75,773,FALSE,fuzzy_bridge
2589,2024/12/20 3:15,A,X4,Osaka,mobile,referral,50,45.64,428,TRUE,bright_robot
2590,2024/5/6 4:36,A,X4,Nagoya,mobile,ads,41,61.23,420,TRUE,calm_tunnel
2591,2024/1/26 17:45,A,X1,Osaka,mobile,social,63,44.28,1450,FALSE,bright_tunnel
2592,2024/5/18 4:28,D,X3,Tokyo,mobile,social,41,22.07,4302,FALSE,calm_fox
2593,2024/7/13 5:34,D,X3,Fukuoka,tablet,email,66,31.59,2177,FALSE,fuzzy_dataset
2594,2024/2/4 13:02,A,X3,Osaka,desktop,social,23,56.09,2894,FALSE,quick_robot
2595,2024/4/21 13:47,A,X3,Tokyo,mobile,organic,67,60.52,3594,FALSE,bright_tunnel
2596,2024/3/1 14:42,B,X4,Sapporo,mobile,referral,77,56.14,4519,FALSE,bold_bridge
2597,2024/7/1 17:40,C,X3,Nagoya,mobile,organic,29,67.19,1056,TRUE,calm_bridge
2598,2024/9/20 22:28,C,X3,Nagoya,mobile,organic,28,55.87,4100,FALSE,fuzzy_bridge
2599,2024/12/19 11:53,D,X3,Osaka,desktop,ads,76,38.37,3723,FALSE,quick_bridge
2600,2024/5/22 0:29,E,X2,Osaka,mobile,referral,40,58.91,1401,FALSE,bright_bridge
2601,2024/11/11 2:08,B,X4,Nagoya,desktop,referral,59,52.54,996,FALSE,calm_bridge
2602,2024/3/19 7:21,D,X2,Tokyo,mobile,social,25,41.37,1739,FALSE,bright_tunnel
2603,2024/10/11 21:09,C,X4,Tokyo,mobile,ads,41,57.09,5469,TRUE,bright_sensor
2604,2024/7/24 9:00,B,X3,Kobe,tablet,social,60,51.19,4465,TRUE,calm_fox
2605,2024/10/3 17:35,E,X3,Nagoya,mobile,social,72,40.92,1390,TRUE,bright_dataset
2606,2024/10/2 18:31,A,X4,Osaka,mobile,email,42,47.33,4187,TRUE,bold_bridge
2607,2024/7/13 8:06,D,X3,Tokyo,desktop,organic,18,71.2,3241,TRUE,quick_tunnel
2608,2024/4/3 23:01,D,X3,Sapporo,mobile,ads,40,70.71,2830,FALSE,fuzzy_sensor
2609,2024/7/11 1:22,E,X3,Tokyo,mobile,referral,56,52.82,5170,FALSE,quick_robot
2610,2024/10/28 18:40,C,X3,Tokyo,mobile,social,71,50.86,2526,FALSE,silent_robot
2611,2024/12/20 6:58,B,X2,Tokyo,mobile,organic,68,28.5,2074,FALSE,fuzzy_tunnel
2612,2024/12/4 12:56,D,X3,Sapporo,mobile,organic,63,75.79,249,FALSE,fuzzy_robot
2613,2024/3/7 5:39,D,X4,Nagoya,mobile,organic,24,65.55,3572,TRUE,quick_fox
2614,2024/8/6 1:10,C,X3,Tokyo,desktop,organic,47,61.28,923,FALSE,bright_sensor
2615,2024/2/8 4:15,D,X4,Tokyo,desktop,email,51,15.88,793,TRUE,bright_sensor
2616,2024/9/1 3:58,B,X4,Nagoya,mobile,organic,44,50.61,2129,TRUE,bright_sensor
2617,2024/12/28 4:51,C,X2,Nagoya,mobile,organic,74,48.09,777,FALSE,bold_dataset
2618,2024/1/20 4:33,E,X1,Sapporo,mobile,referral,77,60.24,2684,FALSE,calm_sensor
2619,2024/8/27 15:34,B,X2,Tokyo,mobile,ads,27,43.23,2352,TRUE,quick_dataset
2620,2024/12/11 2:45,C,X4,Sapporo,mobile,organic,77,46.52,2198,FALSE,calm_dataset
2621,2024/11/5 5:20,E,X4,Kobe,desktop,referral,69,59.29,1739,TRUE,quick_robot
2622,2024/5/23 6:09,D,X3,Nagoya,mobile,ads,60,38.4,3492,TRUE,calm_bridge
2623,2024/2/7 22:21,E,X4,Tokyo,mobile,social,38,41.39,2692,FALSE,fuzzy_sensor
2624,2024/12/3 5:22,B,X1,Nagoya,desktop,referral,63,52.9,2658,FALSE,bold_robot
2625,2024/12/2 6:47,E,X3,Tokyo,desktop,social,52,70.08,1007,FALSE,silent_sensor
2626,2024/7/30 7:50,A,X3,Tokyo,mobile,organic,73,62.13,1868,FALSE,fuzzy_robot
2627,2024/12/23 7:07,C,X3,Tokyo,mobile,email,60,66.13,992,FALSE,fuzzy_bridge
2628,2024/1/2 16:27,C,X3,Kobe,tablet,ads,77,50.95,1845,TRUE,silent_sensor
2629,2024/8/13 1:30,D,X2,Osaka,mobile,referral,41,72.43,1130,FALSE,fuzzy_sensor
2630,2024/1/15 1:37,E,X3,Fukuoka,desktop,ads,18,23.88,1811,FALSE,calm_sensor
2631,2024/12/7 12:40,D,X3,Osaka,desktop,organic,45,80.33,1868,FALSE,quick_tunnel
2632,2024/9/5 8:28,C,X4,Osaka,mobile,organic,79,82.28,1811,FALSE,bright_bridge
